NAME,Rarity Sum
Pet Bricks #3702,31.18
Pet Bricks #4269,31.18
Pet Bricks #573,31.180000000000003
Pet Bricks #940,31.180000000000003
Pet Bricks #3155,31.180000000000003
Pet Bricks #3700,31.199999999999996
Pet Bricks #343,31.2
Pet Bricks #544,31.2
Pet Bricks #766,31.2
Pet Bricks #1591,31.2
Pet Bricks #3194,31.2
Pet Bricks #3603,31.2
Pet Bricks #4967,31.2
Pet Bricks #2978,31.200000000000003
Pet Bricks #4089,31.200000000000003
Pet Bricks #4477,31.200000000000003
Pet Bricks #4553,31.200000000000003
Pet Bricks #386,31.22
Pet Bricks #1227,31.22
Pet Bricks #2444,31.22
Pet Bricks #4254,31.22
Pet Bricks #4999,31.22
Pet Bricks #12,31.220000000000002
Pet Bricks #4757,31.220000000000002
Pet Bricks #366,31.239999999999995
Pet Bricks #1847,31.24
Pet Bricks #4050,31.24
Pet Bricks #2103,31.240000000000002
Pet Bricks #3187,31.240000000000002
Pet Bricks #4869,31.240000000000002
Pet Bricks #2390,31.259999999999998
Pet Bricks #2542,31.259999999999998
Pet Bricks #3279,31.259999999999998
Pet Bricks #3830,31.259999999999998
Pet Bricks #4846,31.259999999999998
Pet Bricks #1831,31.26
Pet Bricks #2764,31.26
Pet Bricks #3069,31.26
Pet Bricks #3163,31.26
Pet Bricks #4377,31.26
Pet Bricks #112,31.28
Pet Bricks #1268,31.28
Pet Bricks #2367,31.28
Pet Bricks #3332,31.28
Pet Bricks #4800,31.28
Pet Bricks #2513,31.299999999999997
Pet Bricks #2537,31.299999999999997
Pet Bricks #3444,31.299999999999997
Pet Bricks #4156,31.299999999999997
Pet Bricks #1043,31.3
Pet Bricks #3167,31.3
Pet Bricks #3829,31.3
Pet Bricks #4883,31.3
Pet Bricks #86,31.300000000000004
Pet Bricks #3014,31.300000000000004
Pet Bricks #1590,31.319999999999997
Pet Bricks #2827,31.319999999999997
Pet Bricks #51,31.32
Pet Bricks #54,31.32
Pet Bricks #543,31.32
Pet Bricks #841,31.32
Pet Bricks #1226,31.32
Pet Bricks #1249,31.32
Pet Bricks #1322,31.32
Pet Bricks #2242,31.32
Pet Bricks #3660,31.32
Pet Bricks #3713,31.32
Pet Bricks #2232,31.320000000000004
Pet Bricks #3086,31.320000000000004
Pet Bricks #1252,31.339999999999996
Pet Bricks #592,31.34
Pet Bricks #825,31.34
Pet Bricks #849,31.34
Pet Bricks #1062,31.34
Pet Bricks #1309,31.34
Pet Bricks #2162,31.34
Pet Bricks #1403,31.340000000000003
Pet Bricks #1710,31.340000000000003
Pet Bricks #2625,31.340000000000003
Pet Bricks #4166,31.340000000000003
Pet Bricks #4700,31.340000000000003
Pet Bricks #2886,31.359999999999996
Pet Bricks #552,31.36
Pet Bricks #1073,31.36
Pet Bricks #1247,31.36
Pet Bricks #3489,31.36
Pet Bricks #3671,31.36
Pet Bricks #3939,31.36
Pet Bricks #4506,31.36
Pet Bricks #497,31.360000000000003
Pet Bricks #1177,31.360000000000003
Pet Bricks #1486,31.360000000000003
Pet Bricks #2454,31.360000000000003
Pet Bricks #2102,31.379999999999995
Pet Bricks #717,31.38
Pet Bricks #1295,31.38
Pet Bricks #3266,31.38
Pet Bricks #4796,31.38
Pet Bricks #4804,31.38
Pet Bricks #90,31.380000000000003
Pet Bricks #267,31.380000000000003
Pet Bricks #1425,31.380000000000003
Pet Bricks #2448,31.380000000000003
Pet Bricks #72,31.4
Pet Bricks #205,31.4
Pet Bricks #672,31.4
Pet Bricks #1016,31.4
Pet Bricks #1216,31.4
Pet Bricks #1509,31.4
Pet Bricks #4088,31.4
Pet Bricks #1089,31.400000000000002
Pet Bricks #1523,31.400000000000002
Pet Bricks #4065,31.400000000000002
Pet Bricks #753,31.419999999999998
Pet Bricks #873,31.419999999999998
Pet Bricks #233,31.42
Pet Bricks #905,31.42
Pet Bricks #1973,31.42
Pet Bricks #3132,31.42
Pet Bricks #3208,31.42
Pet Bricks #3347,31.42
Pet Bricks #48,31.439999999999998
Pet Bricks #3333,31.439999999999998
Pet Bricks #4686,31.439999999999998
Pet Bricks #642,31.44
Pet Bricks #2702,31.44
Pet Bricks #2850,31.44
Pet Bricks #3580,31.44
Pet Bricks #3068,31.459999999999997
Pet Bricks #3931,31.459999999999997
Pet Bricks #774,31.46
Pet Bricks #1413,31.46
Pet Bricks #3816,31.46
Pet Bricks #3958,31.46
Pet Bricks #4612,31.46
Pet Bricks #1203,31.479999999999997
Pet Bricks #1840,31.479999999999997
Pet Bricks #3077,31.479999999999997
Pet Bricks #3686,31.479999999999997
Pet Bricks #4709,31.479999999999997
Pet Bricks #457,31.48
Pet Bricks #4135,31.48
Pet Bricks #390,31.480000000000004
Pet Bricks #341,31.499999999999996
Pet Bricks #865,31.499999999999996
Pet Bricks #3551,31.5
Pet Bricks #4971,31.5
Pet Bricks #2788,31.500000000000004
Pet Bricks #2906,31.500000000000004
Pet Bricks #4544,31.500000000000004
Pet Bricks #2573,31.519999999999996
Pet Bricks #60,31.52
Pet Bricks #2041,31.52
Pet Bricks #2399,31.52
Pet Bricks #2674,31.52
Pet Bricks #3945,31.52
Pet Bricks #4771,31.52
Pet Bricks #91,31.520000000000003
Pet Bricks #843,31.520000000000003
Pet Bricks #2802,31.520000000000003
Pet Bricks #3769,31.520000000000003
Pet Bricks #4235,31.520000000000003
Pet Bricks #4877,31.520000000000003
Pet Bricks #946,31.539999999999996
Pet Bricks #1326,31.54
Pet Bricks #1854,31.54
Pet Bricks #4259,31.54
Pet Bricks #1574,31.540000000000003
Pet Bricks #2251,31.540000000000003
Pet Bricks #2899,31.540000000000003
Pet Bricks #286,31.56
Pet Bricks #505,31.56
Pet Bricks #1010,31.56
Pet Bricks #2205,31.56
Pet Bricks #4091,31.560000000000002
Pet Bricks #4138,31.560000000000002
Pet Bricks #4558,31.560000000000002
Pet Bricks #4717,31.560000000000002
Pet Bricks #2453,31.58
Pet Bricks #33,31.580000000000002
Pet Bricks #45,31.580000000000002
Pet Bricks #616,31.580000000000002
Pet Bricks #2175,31.580000000000002
Pet Bricks #2283,31.580000000000002
Pet Bricks #3729,31.580000000000002
Pet Bricks #234,31.580000000000005
Pet Bricks #1638,31.599999999999998
Pet Bricks #3134,31.599999999999998
Pet Bricks #117,31.6
Pet Bricks #1610,31.6
Pet Bricks #1620,31.6
Pet Bricks #2424,31.6
Pet Bricks #2964,31.6
Pet Bricks #4209,31.6
Pet Bricks #2660,31.619999999999997
Pet Bricks #4318,31.619999999999997
Pet Bricks #47,31.62
Pet Bricks #832,31.62
Pet Bricks #1552,31.62
Pet Bricks #2009,31.62
Pet Bricks #2070,31.62
Pet Bricks #213,31.639999999999997
Pet Bricks #1452,31.639999999999997
Pet Bricks #1862,31.639999999999997
Pet Bricks #531,31.64
Pet Bricks #2026,31.64
Pet Bricks #3354,31.64
Pet Bricks #3868,31.64
Pet Bricks #3906,31.64
Pet Bricks #4371,31.64
Pet Bricks #4583,31.64
Pet Bricks #4743,31.64
Pet Bricks #4849,31.64
Pet Bricks #1328,31.640000000000004
Pet Bricks #1688,31.659999999999997
Pet Bricks #793,31.66
Pet Bricks #922,31.66
Pet Bricks #957,31.66
Pet Bricks #1159,31.66
Pet Bricks #2824,31.66
Pet Bricks #3057,31.66
Pet Bricks #3268,31.66
Pet Bricks #3604,31.66
Pet Bricks #3897,31.66
Pet Bricks #4034,31.66
Pet Bricks #2235,31.660000000000004
Pet Bricks #2442,31.660000000000004
Pet Bricks #121,31.68
Pet Bricks #914,31.68
Pet Bricks #3129,31.68
Pet Bricks #3462,31.68
Pet Bricks #3877,31.68
Pet Bricks #4464,31.68
Pet Bricks #4623,31.68
Pet Bricks #1799,31.680000000000003
Pet Bricks #3094,31.680000000000003
Pet Bricks #3891,31.680000000000003
Pet Bricks #733,31.699999999999996
Pet Bricks #455,31.7
Pet Bricks #641,31.7
Pet Bricks #782,31.7
Pet Bricks #935,31.7
Pet Bricks #3423,31.7
Pet Bricks #3793,31.7
Pet Bricks #1660,31.700000000000003
Pet Bricks #2079,31.700000000000003
Pet Bricks #3379,31.700000000000003
Pet Bricks #275,31.72
Pet Bricks #4603,31.72
Pet Bricks #1318,31.720000000000002
Pet Bricks #1729,31.720000000000002
Pet Bricks #1957,31.720000000000002
Pet Bricks #2071,31.720000000000002
Pet Bricks #2253,31.720000000000002
Pet Bricks #2807,31.720000000000002
Pet Bricks #4621,31.720000000000002
Pet Bricks #4974,31.720000000000002
Pet Bricks #3592,31.739999999999995
Pet Bricks #1644,31.74
Pet Bricks #3297,31.74
Pet Bricks #4298,31.74
Pet Bricks #4672,31.74
Pet Bricks #4917,31.74
Pet Bricks #802,31.740000000000002
Pet Bricks #1340,31.740000000000002
Pet Bricks #1384,31.740000000000002
Pet Bricks #2822,31.740000000000002
Pet Bricks #3355,31.740000000000002
Pet Bricks #418,31.759999999999998
Pet Bricks #1054,31.759999999999998
Pet Bricks #1738,31.759999999999998
Pet Bricks #2300,31.759999999999998
Pet Bricks #2401,31.759999999999998
Pet Bricks #4202,31.759999999999998
Pet Bricks #94,31.76
Pet Bricks #490,31.76
Pet Bricks #1685,31.76
Pet Bricks #1767,31.76
Pet Bricks #579,31.760000000000005
Pet Bricks #68,31.779999999999998
Pet Bricks #1168,31.78
Pet Bricks #2269,31.78
Pet Bricks #2962,31.78
Pet Bricks #4359,31.78
Pet Bricks #4691,31.78
Pet Bricks #391,31.780000000000005
Pet Bricks #1037,31.799999999999997
Pet Bricks #768,31.8
Pet Bricks #942,31.8
Pet Bricks #972,31.8
Pet Bricks #1323,31.8
Pet Bricks #2002,31.8
Pet Bricks #4137,31.8
Pet Bricks #817,31.800000000000004
Pet Bricks #3335,31.800000000000004
Pet Bricks #1005,31.819999999999997
Pet Bricks #450,31.82
Pet Bricks #716,31.82
Pet Bricks #4064,31.82
Pet Bricks #4251,31.82
Pet Bricks #2500,31.839999999999996
Pet Bricks #1173,31.84
Pet Bricks #1835,31.84
Pet Bricks #2772,31.84
Pet Bricks #3293,31.84
Pet Bricks #100,31.840000000000003
Pet Bricks #334,31.840000000000003
Pet Bricks #3435,31.840000000000003
Pet Bricks #749,31.86
Pet Bricks #1865,31.86
Pet Bricks #2051,31.86
Pet Bricks #2365,31.86
Pet Bricks #3239,31.86
Pet Bricks #3373,31.86
Pet Bricks #3733,31.86
Pet Bricks #4067,31.86
Pet Bricks #4535,31.86
Pet Bricks #4724,31.86
Pet Bricks #83,31.860000000000003
Pet Bricks #1347,31.860000000000003
Pet Bricks #1420,31.860000000000003
Pet Bricks #1463,31.860000000000003
Pet Bricks #770,31.879999999999995
Pet Bricks #1095,31.88
Pet Bricks #1395,31.88
Pet Bricks #4052,31.88
Pet Bricks #38,31.880000000000003
Pet Bricks #1628,31.880000000000003
Pet Bricks #2082,31.880000000000003
Pet Bricks #2212,31.880000000000003
Pet Bricks #4446,31.880000000000003
Pet Bricks #4658,31.880000000000003
Pet Bricks #4826,31.880000000000003
Pet Bricks #2397,31.9
Pet Bricks #2544,31.9
Pet Bricks #4190,31.9
Pet Bricks #228,31.900000000000002
Pet Bricks #1787,31.900000000000002
Pet Bricks #4470,31.900000000000002
Pet Bricks #499,31.919999999999998
Pet Bricks #713,31.919999999999998
Pet Bricks #1258,31.919999999999998
Pet Bricks #2284,31.919999999999998
Pet Bricks #2505,31.919999999999998
Pet Bricks #222,31.92
Pet Bricks #270,31.92
Pet Bricks #1571,31.92
Pet Bricks #1648,31.92
Pet Bricks #2297,31.92
Pet Bricks #2337,31.92
Pet Bricks #2382,31.92
Pet Bricks #2546,31.92
Pet Bricks #2711,31.92
Pet Bricks #3508,31.92
Pet Bricks #3647,31.92
Pet Bricks #3748,31.939999999999998
Pet Bricks #2966,31.94
Pet Bricks #3230,31.94
Pet Bricks #4376,31.94
Pet Bricks #5000,31.94
Pet Bricks #1718,31.959999999999997
Pet Bricks #2895,31.959999999999997
Pet Bricks #468,31.96
Pet Bricks #704,31.96
Pet Bricks #1128,31.96
Pet Bricks #1861,31.96
Pet Bricks #1897,31.96
Pet Bricks #2214,31.96
Pet Bricks #3220,31.96
Pet Bricks #3684,31.96
Pet Bricks #4022,31.96
Pet Bricks #1396,31.979999999999997
Pet Bricks #1832,31.979999999999997
Pet Bricks #79,31.98
Pet Bricks #722,31.98
Pet Bricks #4215,31.98
Pet Bricks #4637,31.98
Pet Bricks #297,31.980000000000004
Pet Bricks #596,31.980000000000004
Pet Bricks #4046,31.999999999999996
Pet Bricks #1361,32
Pet Bricks #1412,32
Pet Bricks #1719,32
Pet Bricks #1781,32
Pet Bricks #2209,32
Pet Bricks #3384,32
Pet Bricks #2428,32.019999999999996
Pet Bricks #2936,32.019999999999996
Pet Bricks #3570,32.019999999999996
Pet Bricks #1709,32.02
Pet Bricks #2396,32.02
Pet Bricks #2451,32.02
Pet Bricks #2576,32.02
Pet Bricks #3119,32.02
Pet Bricks #3283,32.02
Pet Bricks #3349,32.02
Pet Bricks #3650,32.02
Pet Bricks #1461,32.03999999999999
Pet Bricks #397,32.04
Pet Bricks #1210,32.04
Pet Bricks #2934,32.04
Pet Bricks #3316,32.04
Pet Bricks #3393,32.04
Pet Bricks #3399,32.04
Pet Bricks #3579,32.04
Pet Bricks #3763,32.04
Pet Bricks #4275,32.04
Pet Bricks #4867,32.04
Pet Bricks #594,32.06
Pet Bricks #600,32.06
Pet Bricks #1085,32.06
Pet Bricks #1271,32.06
Pet Bricks #2118,32.06
Pet Bricks #2626,32.06
Pet Bricks #2779,32.06
Pet Bricks #2860,32.06
Pet Bricks #4889,32.06
Pet Bricks #1050,32.08
Pet Bricks #1276,32.08
Pet Bricks #1836,32.08
Pet Bricks #2231,32.08
Pet Bricks #2361,32.08
Pet Bricks #3022,32.08
Pet Bricks #3071,32.08
Pet Bricks #4303,32.08
Pet Bricks #4401,32.08
Pet Bricks #1828,32.099999999999994
Pet Bricks #2305,32.1
Pet Bricks #2328,32.1
Pet Bricks #2712,32.1
Pet Bricks #2988,32.1
Pet Bricks #2992,32.1
Pet Bricks #3301,32.1
Pet Bricks #3591,32.1
Pet Bricks #4271,32.1
Pet Bricks #4316,32.1
Pet Bricks #387,32.12
Pet Bricks #1515,32.12
Pet Bricks #2299,32.12
Pet Bricks #2641,32.12
Pet Bricks #2823,32.12
Pet Bricks #2905,32.12
Pet Bricks #3126,32.12
Pet Bricks #3607,32.12
Pet Bricks #4773,32.12
Pet Bricks #535,32.120000000000005
Pet Bricks #1604,32.120000000000005
Pet Bricks #1716,32.120000000000005
Pet Bricks #2101,32.120000000000005
Pet Bricks #3854,32.120000000000005
Pet Bricks #4750,32.120000000000005
Pet Bricks #1702,32.13999999999999
Pet Bricks #840,32.14
Pet Bricks #1066,32.14
Pet Bricks #1358,32.14
Pet Bricks #1626,32.14
Pet Bricks #2463,32.14
Pet Bricks #2678,32.14
Pet Bricks #143,32.16
Pet Bricks #287,32.16
Pet Bricks #396,32.16
Pet Bricks #701,32.16
Pet Bricks #1817,32.16
Pet Bricks #2620,32.16
Pet Bricks #4514,32.16
Pet Bricks #538,32.160000000000004
Pet Bricks #1000,32.160000000000004
Pet Bricks #2497,32.160000000000004
Pet Bricks #2709,32.160000000000004
Pet Bricks #2955,32.160000000000004
Pet Bricks #2996,32.160000000000004
Pet Bricks #4988,32.160000000000004
Pet Bricks #320,32.18
Pet Bricks #729,32.18
Pet Bricks #1821,32.18
Pet Bricks #2146,32.18
Pet Bricks #4718,32.18
Pet Bricks #4882,32.18
Pet Bricks #466,32.199999999999996
Pet Bricks #1253,32.199999999999996
Pet Bricks #3712,32.2
Pet Bricks #4696,32.2
Pet Bricks #4741,32.2
Pet Bricks #4913,32.2
Pet Bricks #105,32.22
Pet Bricks #155,32.22
Pet Bricks #932,32.22
Pet Bricks #1354,32.22
Pet Bricks #1456,32.22
Pet Bricks #1868,32.22
Pet Bricks #3553,32.22
Pet Bricks #3709,32.22
Pet Bricks #3941,32.22
Pet Bricks #4094,32.22
Pet Bricks #4162,32.22
Pet Bricks #271,32.220000000000006
Pet Bricks #3092,32.239999999999995
Pet Bricks #1553,32.24
Pet Bricks #3310,32.24
Pet Bricks #3835,32.24
Pet Bricks #4008,32.24
Pet Bricks #4290,32.24
Pet Bricks #919,32.26
Pet Bricks #2372,32.26
Pet Bricks #4439,32.26
Pet Bricks #278,32.28
Pet Bricks #877,32.28
Pet Bricks #995,32.28
Pet Bricks #1056,32.28
Pet Bricks #2067,32.28
Pet Bricks #2173,32.28
Pet Bricks #2892,32.28
Pet Bricks #3162,32.28
Pet Bricks #3533,32.28
Pet Bricks #3962,32.28
Pet Bricks #4500,32.28
Pet Bricks #151,32.3
Pet Bricks #272,32.3
Pet Bricks #659,32.3
Pet Bricks #983,32.3
Pet Bricks #1742,32.3
Pet Bricks #3032,32.3
Pet Bricks #706,32.300000000000004
Pet Bricks #807,32.300000000000004
Pet Bricks #123,32.31999999999999
Pet Bricks #578,32.32
Pet Bricks #1079,32.32
Pet Bricks #1436,32.32
Pet Bricks #1561,32.32
Pet Bricks #1731,32.32
Pet Bricks #2567,32.32
Pet Bricks #3728,32.32
Pet Bricks #4258,32.32
Pet Bricks #4697,32.32
Pet Bricks #1689,32.339999999999996
Pet Bricks #1701,32.339999999999996
Pet Bricks #3203,32.339999999999996
Pet Bricks #3380,32.339999999999996
Pet Bricks #4482,32.339999999999996
Pet Bricks #2632,32.34
Pet Bricks #3588,32.34
Pet Bricks #4586,32.34
Pet Bricks #4907,32.34
Pet Bricks #360,32.36
Pet Bricks #599,32.36
Pet Bricks #2357,32.36
Pet Bricks #3223,32.36
Pet Bricks #3345,32.36
Pet Bricks #3494,32.36
Pet Bricks #3932,32.36
Pet Bricks #4026,32.36
Pet Bricks #4764,32.36
Pet Bricks #4965,32.36
Pet Bricks #3334,32.379999999999995
Pet Bricks #3421,32.379999999999995
Pet Bricks #120,32.38
Pet Bricks #344,32.38
Pet Bricks #727,32.38
Pet Bricks #984,32.38
Pet Bricks #2471,32.38
Pet Bricks #2656,32.38
Pet Bricks #3678,32.38
Pet Bricks #4480,32.38
Pet Bricks #235,32.4
Pet Bricks #731,32.4
Pet Bricks #4876,32.4
Pet Bricks #1601,32.400000000000006
Pet Bricks #1437,32.419999999999995
Pet Bricks #1368,32.42
Pet Bricks #2069,32.42
Pet Bricks #2202,32.42
Pet Bricks #2406,32.42
Pet Bricks #3807,32.42
Pet Bricks #4425,32.42
Pet Bricks #4682,32.42
Pet Bricks #3552,32.44
Pet Bricks #3857,32.44
Pet Bricks #4337,32.44
Pet Bricks #4839,32.44
Pet Bricks #3170,32.440000000000005
Pet Bricks #2294,32.459999999999994
Pet Bricks #428,32.46
Pet Bricks #797,32.46
Pet Bricks #834,32.46
Pet Bricks #1192,32.46
Pet Bricks #1205,32.46
Pet Bricks #1536,32.46
Pet Bricks #3417,32.46
Pet Bricks #3596,32.46
Pet Bricks #3922,32.46
Pet Bricks #3938,32.46
Pet Bricks #4152,32.46
Pet Bricks #4738,32.46
Pet Bricks #4813,32.46
Pet Bricks #4966,32.46
Pet Bricks #1310,32.48
Pet Bricks #1645,32.48
Pet Bricks #3021,32.480000000000004
Pet Bricks #3403,32.480000000000004
Pet Bricks #4519,32.480000000000004
Pet Bricks #1242,32.5
Pet Bricks #1422,32.5
Pet Bricks #1629,32.5
Pet Bricks #2358,32.5
Pet Bricks #2514,32.5
Pet Bricks #2787,32.5
Pet Bricks #3153,32.5
Pet Bricks #3290,32.5
Pet Bricks #3585,32.5
Pet Bricks #4469,32.5
Pet Bricks #4749,32.5
Pet Bricks #1042,32.519999999999996
Pet Bricks #1518,32.519999999999996
Pet Bricks #2113,32.519999999999996
Pet Bricks #3668,32.519999999999996
Pet Bricks #4906,32.519999999999996
Pet Bricks #147,32.52
Pet Bricks #1385,32.52
Pet Bricks #1647,32.52
Pet Bricks #2371,32.52
Pet Bricks #2769,32.52
Pet Bricks #3352,32.52
Pet Bricks #4350,32.52
Pet Bricks #821,32.54
Pet Bricks #3054,32.54
Pet Bricks #4074,32.54
Pet Bricks #4835,32.54
Pet Bricks #1439,32.559999999999995
Pet Bricks #3395,32.559999999999995
Pet Bricks #3992,32.559999999999995
Pet Bricks #4395,32.559999999999995
Pet Bricks #1078,32.56
Pet Bricks #1356,32.56
Pet Bricks #1478,32.56
Pet Bricks #1950,32.56
Pet Bricks #2302,32.56
Pet Bricks #3577,32.56
Pet Bricks #3901,32.56
Pet Bricks #4440,32.56
Pet Bricks #4551,32.56
Pet Bricks #4622,32.56
Pet Bricks #2852,32.58
Pet Bricks #2951,32.58
Pet Bricks #3810,32.58
Pet Bricks #4399,32.58
Pet Bricks #2292,32.580000000000005
Pet Bricks #69,32.599999999999994
Pet Bricks #1020,32.599999999999994
Pet Bricks #77,32.6
Pet Bricks #1200,32.6
Pet Bricks #1873,32.6
Pet Bricks #2362,32.6
Pet Bricks #2991,32.6
Pet Bricks #3097,32.6
Pet Bricks #4191,32.6
Pet Bricks #149,32.62
Pet Bricks #407,32.62
Pet Bricks #496,32.62
Pet Bricks #1550,32.62
Pet Bricks #1808,32.62
Pet Bricks #2225,32.62
Pet Bricks #2887,32.62
Pet Bricks #2983,32.62
Pet Bricks #3727,32.62
Pet Bricks #3850,32.62
Pet Bricks #3884,32.62
Pet Bricks #4294,32.62
Pet Bricks #4369,32.62
Pet Bricks #4521,32.62
Pet Bricks #4635,32.62
Pet Bricks #4866,32.62
Pet Bricks #13,32.620000000000005
Pet Bricks #1964,32.620000000000005
Pet Bricks #2474,32.620000000000005
Pet Bricks #2856,32.620000000000005
Pet Bricks #2922,32.620000000000005
Pet Bricks #3608,32.620000000000005
Pet Bricks #4093,32.620000000000005
Pet Bricks #4473,32.620000000000005
Pet Bricks #703,32.64
Pet Bricks #2687,32.64
Pet Bricks #3329,32.64
Pet Bricks #637,32.66
Pet Bricks #2157,32.66
Pet Bricks #2246,32.66
Pet Bricks #4353,32.66
Pet Bricks #413,32.660000000000004
Pet Bricks #1978,32.660000000000004
Pet Bricks #4069,32.660000000000004
Pet Bricks #4103,32.660000000000004
Pet Bricks #4356,32.660000000000004
Pet Bricks #240,32.68
Pet Bricks #375,32.68
Pet Bricks #1703,32.68
Pet Bricks #2027,32.68
Pet Bricks #2106,32.68
Pet Bricks #2200,32.68
Pet Bricks #2342,32.68
Pet Bricks #2562,32.68
Pet Bricks #3174,32.68
Pet Bricks #184,32.699999999999996
Pet Bricks #1217,32.699999999999996
Pet Bricks #4291,32.699999999999996
Pet Bricks #904,32.7
Pet Bricks #3272,32.7
Pet Bricks #437,32.72
Pet Bricks #2198,32.72
Pet Bricks #2245,32.72
Pet Bricks #2541,32.72
Pet Bricks #3104,32.72
Pet Bricks #3115,32.72
Pet Bricks #3483,32.72
Pet Bricks #4825,32.72
Pet Bricks #4941,32.72
Pet Bricks #808,32.739999999999995
Pet Bricks #1846,32.739999999999995
Pet Bricks #1476,32.74
Pet Bricks #1940,32.74
Pet Bricks #3710,32.74
Pet Bricks #3785,32.74
Pet Bricks #3824,32.74
Pet Bricks #183,32.76
Pet Bricks #975,32.76
Pet Bricks #2062,32.76
Pet Bricks #3133,32.76
Pet Bricks #3530,32.76
Pet Bricks #4168,32.76
Pet Bricks #4402,32.76
Pet Bricks #4831,32.76
Pet Bricks #4812,32.760000000000005
Pet Bricks #4918,32.760000000000005
Pet Bricks #3808,32.779999999999994
Pet Bricks #249,32.78
Pet Bricks #526,32.78
Pet Bricks #1256,32.78
Pet Bricks #1549,32.78
Pet Bricks #1743,32.78
Pet Bricks #2203,32.78
Pet Bricks #2519,32.78
Pet Bricks #3909,32.78
Pet Bricks #4779,32.78
Pet Bricks #189,32.8
Pet Bricks #475,32.8
Pet Bricks #3191,32.8
Pet Bricks #4117,32.8
Pet Bricks #4676,32.8
Pet Bricks #761,32.800000000000004
Pet Bricks #1107,32.800000000000004
Pet Bricks #2167,32.800000000000004
Pet Bricks #4793,32.81999999999999
Pet Bricks #35,32.82
Pet Bricks #136,32.82
Pet Bricks #542,32.82
Pet Bricks #734,32.82
Pet Bricks #1470,32.82
Pet Bricks #4776,32.82
Pet Bricks #4186,32.839999999999996
Pet Bricks #4693,32.839999999999996
Pet Bricks #43,32.84
Pet Bricks #106,32.84
Pet Bricks #210,32.84
Pet Bricks #1672,32.84
Pet Bricks #3991,32.84
Pet Bricks #4904,32.84
Pet Bricks #721,32.86
Pet Bricks #758,32.86
Pet Bricks #1691,32.86
Pet Bricks #1745,32.86
Pet Bricks #1972,32.86
Pet Bricks #2393,32.86
Pet Bricks #3286,32.86
Pet Bricks #4457,32.86
Pet Bricks #1254,32.86000000000001
Pet Bricks #2420,32.879999999999995
Pet Bricks #868,32.88
Pet Bricks #1025,32.88
Pet Bricks #2171,32.88
Pet Bricks #2548,32.88
Pet Bricks #3173,32.88
Pet Bricks #3189,32.88
Pet Bricks #3292,32.88
Pet Bricks #3491,32.88
Pet Bricks #4126,32.88
Pet Bricks #4292,32.88
Pet Bricks #28,32.9
Pet Bricks #242,32.9
Pet Bricks #643,32.9
Pet Bricks #1100,32.9
Pet Bricks #1801,32.9
Pet Bricks #3061,32.9
Pet Bricks #3540,32.9
Pet Bricks #4042,32.9
Pet Bricks #85,32.900000000000006
Pet Bricks #1844,32.900000000000006
Pet Bricks #4472,32.900000000000006
Pet Bricks #4587,32.900000000000006
Pet Bricks #152,32.92
Pet Bricks #193,32.92
Pet Bricks #436,32.92
Pet Bricks #452,32.92
Pet Bricks #763,32.92
Pet Bricks #917,32.92
Pet Bricks #2700,32.92
Pet Bricks #3064,32.92
Pet Bricks #4529,32.92
Pet Bricks #55,32.94
Pet Bricks #392,32.94
Pet Bricks #549,32.94
Pet Bricks #1082,32.94
Pet Bricks #1414,32.94
Pet Bricks #1736,32.94
Pet Bricks #2260,32.94
Pet Bricks #2379,32.94
Pet Bricks #2491,32.94
Pet Bricks #3730,32.94
Pet Bricks #400,32.959999999999994
Pet Bricks #486,32.98
Pet Bricks #520,32.98
Pet Bricks #1975,32.98
Pet Bricks #2593,32.98
Pet Bricks #2826,32.98
Pet Bricks #2828,32.98
Pet Bricks #3001,32.98
Pet Bricks #3517,32.98
Pet Bricks #4219,32.98
Pet Bricks #4601,32.98
Pet Bricks #551,32.980000000000004
Pet Bricks #800,32.980000000000004
Pet Bricks #3089,32.980000000000004
Pet Bricks #3210,32.980000000000004
Pet Bricks #3529,32.980000000000004
Pet Bricks #467,33
Pet Bricks #1250,33
Pet Bricks #1311,33
Pet Bricks #4305,33
Pet Bricks #4768,33
Pet Bricks #330,33.019999999999996
Pet Bricks #2751,33.019999999999996
Pet Bricks #2998,33.019999999999996
Pet Bricks #414,33.02
Pet Bricks #1041,33.02
Pet Bricks #1208,33.02
Pet Bricks #3012,33.02
Pet Bricks #3128,33.02
Pet Bricks #4080,33.02
Pet Bricks #3228,33.03999999999999
Pet Bricks #588,33.04
Pet Bricks #638,33.04
Pet Bricks #882,33.04
Pet Bricks #1116,33.04
Pet Bricks #1301,33.04
Pet Bricks #1675,33.04
Pet Bricks #2819,33.04
Pet Bricks #4842,33.04
Pet Bricks #4901,33.04
Pet Bricks #3548,33.040000000000006
Pet Bricks #2063,33.059999999999995
Pet Bricks #2889,33.059999999999995
Pet Bricks #459,33.06
Pet Bricks #1454,33.06
Pet Bricks #3096,33.06
Pet Bricks #3867,33.06
Pet Bricks #4671,33.06
Pet Bricks #291,33.08
Pet Bricks #306,33.08
Pet Bricks #1541,33.08
Pet Bricks #3366,33.08
Pet Bricks #4712,33.08
Pet Bricks #338,33.1
Pet Bricks #2119,33.1
Pet Bricks #3109,33.1
Pet Bricks #3653,33.1
Pet Bricks #3813,33.1
Pet Bricks #4361,33.1
Pet Bricks #2076,33.12
Pet Bricks #4977,33.12
